time,ID,USD,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred,watchlist_count,watchlist_is_watchlisted
2019-07-04T23:29:05.000Z,1260395,0.53,10,bubblegum,False,False,,False,,,,,thicccbrowz,totesbasic,whixtensions,savannah,dragonwings,martian,royalpurple,cashewmilk,5,True,False,0,False,0,False
2019-07-04T23:29:05.000Z,1443277,0.53,9,olive,False,False,,False,,,,,olive,luckystripe,beard,norwegianforest,firedup,cloudwhite,royalpurple,frosting,4,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1628215,0.51,2,eclipse,False,False,,False,,,,,spock,wonky,koladiviya,fangtastic,greymatter,poisonberry,frosting,eclipse,1,True,False,1,False,0,False
2019-07-04T23:27:19.000Z,993605,0.51,13,cyan,False,False,,False,,,,,wonky,wuvme,rascal,koladiviya,bananacream,lemonade,daffodil,cyan,6,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1207208,0.52,3,cyan,False,False,,False,,,,,happygokitty,siberian,tiger,wiley,bananacream,royalpurple,frosting,cyan,8,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1160981,0.52,2,limegreen,False,False,,False,,,,,whixtensions,ragdoll,spangled,chronic,shadowgrey,lilac,sandalwood,limegreen,1,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1207678,0.52,3,doridnudibranch,False,False,,False,,,,,happygokitty,asif,siberian,rascal,salmon,padparadscha,cashewmilk,doridnudibranch,1,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1207356,0.52,3,sapphire,False,False,,False,,,,,thicccbrowz,luckystripe,moue,siberian,orangesoda,lemonade,shale,sapphire,1,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1207947,0.52,5,olive,False,False,,False,,,,,laperm,olive,thicccbrowz,soserious,tiger,orangesoda,swampgreen,purplehaze,2,True,False,0,False,0,False
2019-07-04T23:27:19.000Z,1206837,0.52,3,cyan,False,False,,False,,,,,happygokitty,tiger,wiley,manul,cinderella,coffee,frosting,cyan,1,True,False,0,False,0,False
