time,ID,USD,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred,watchlist_count,watchlist_is_watchlisted
2019-06-29T19:44:29.000Z,644938,1.47,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T19:26:04.000Z,1333224,0.47,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T19:24:04.000Z,1614094,0.93,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T19:14:57.000Z,1060598,0.94,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T19:14:22.000Z,1127401,1.66,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T19:13:54.000Z,1149580,1.46,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T19:12:44.000Z,1511619,1.56,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:55:30.000Z,1433953,0.39,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:55:16.000Z,993794,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:55:10.000Z,975702,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:55:08.000Z,1143459,0.37,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:54:47.000Z,1113403,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:54:47.000Z,1132367,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:54:47.000Z,983051,0.36,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:54:47.000Z,993797,0.35,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:54:47.000Z,1147202,0.34,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:51:02.000Z,1578923,1.53,,,,,,,,,,,,,,,,,,,,,,,,,
2019-06-29T17:48:11.000Z,633413,1.42,,,,,,,,,,,,,,,,,,,,,,,,,
