time,ID,USD,USD,time,generation,color,is_fancy,is_exclusive,fancy_type,is_prestige,prestige_type,prestige_ranking,fancy_ranking,prestige_time_limit,enhanced_cattributes_eyes,enhanced_cattributes_pattern,enhanced_cattributes_body,enhanced_cattributes_mouth,enhanced_cattributes_colorprimary,enhanced_cattributes_colorsecondary,enhanced_cattributes_colortertiary,enhanced_cattributes_coloreyes,status_cooldown_index,status_is_ready,status_is_gestating,purrs_count,purrs_is_purred
,1279719,,,,,,,,,,,,,,,,,,,,,,,,,,
,317285,,,,,,,,,,,,,,,,,,,,,,,,,,
,668380,,,,,,,,,,,,,,,,,,,,,,,,,,
,197371,,,,,,,,,,,,,,,,,,,,,,,,,,
,273440,,,,,,,,,,,,,,,,,,,,,,,,,,
,456071,,,,,,,,,,,,,,,,,,,,,,,,,,
,1291388,,,,,,,,,,,,,,,,,,,,,,,,,,
,212852,,,,,,,,,,,,,,,,,,,,,,,,,,
,1254735,,,,,,,,,,,,,,,,,,,,,,,,,,
,1257225,,,,,,,,,,,,,,,,,,,,,,,,,,
,273445,,,,,,,,,,,,,,,,,,,,,,,,,,
,401483,,,,,,,,,,,,,,,,,,,,,,,,,,
,1228460,,,,,,,,,,,,,,,,,,,,,,,,,,
,326407,,,,,,,,,,,,,,,,,,,,,,,,,,
,570913,,,,,,,,,,,,,,,,,,,,,,,,,,
,1309605,,,,,,,,,,,,,,,,,,,,,,,,,,
,245911,,,,,,,,,,,,,,,,,,,,,,,,,,
,589555,,,,,,,,,,,,,,,,,,,,,,,,,,
,390020,,,,,,,,,,,,,,,,,,,,,,,,,,
,1261976,,,,,,,,,,,,,,,,,,,,,,,,,,
,874517,,,,,,,,,,,,,,,,,,,,,,,,,,
,141861,,,,,,,,,,,,,,,,,,,,,,,,,,
,1164749,,,,,,,,,,,,,,,,,,,,,,,,,,
,170366,,,,,,,,,,,,,,,,,,,,,,,,,,
,1187059,,,,,,,,,,,,,,,,,,,,,,,,,,
,159210,,,,,,,,,,,,,,,,,,,,,,,,,,
,1059604,,,,,,,,,,,,,,,,,,,,,,,,,,
,20289,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543709,,,,,,,,,,,,,,,,,,,,,,,,,,
,257740,,,,,,,,,,,,,,,,,,,,,,,,,,
,1062053,,,,,,,,,,,,,,,,,,,,,,,,,,
,23473,,,,,,,,,,,,,,,,,,,,,,,,,,
,975026,,,,,,,,,,,,,,,,,,,,,,,,,,
,45202,,,,,,,,,,,,,,,,,,,,,,,,,,
,611890,,,,,,,,,,,,,,,,,,,,,,,,,,
,176887,,,,,,,,,,,,,,,,,,,,,,,,,,
,1273887,,,,,,,,,,,,,,,,,,,,,,,,,,
,44714,,,,,,,,,,,,,,,,,,,,,,,,,,
,1544572,,,,,,,,,,,,,,,,,,,,,,,,,,
,62279,,,,,,,,,,,,,,,,,,,,,,,,,,
,1032608,,,,,,,,,,,,,,,,,,,,,,,,,,
,16963,,,,,,,,,,,,,,,,,,,,,,,,,,
,1513623,,,,,,,,,,,,,,,,,,,,,,,,,,
,113085,,,,,,,,,,,,,,,,,,,,,,,,,,
,880416,,,,,,,,,,,,,,,,,,,,,,,,,,
,139654,,,,,,,,,,,,,,,,,,,,,,,,,,
,383234,,,,,,,,,,,,,,,,,,,,,,,,,,
,56605,,,,,,,,,,,,,,,,,,,,,,,,,,
,356506,,,,,,,,,,,,,,,,,,,,,,,,,,
,31078,,,,,,,,,,,,,,,,,,,,,,,,,,
,362095,,,,,,,,,,,,,,,,,,,,,,,,,,
,52324,,,,,,,,,,,,,,,,,,,,,,,,,,
,328864,,,,,,,,,,,,,,,,,,,,,,,,,,
,142352,,,,,,,,,,,,,,,,,,,,,,,,,,
,325837,,,,,,,,,,,,,,,,,,,,,,,,,,
,120968,,,,,,,,,,,,,,,,,,,,,,,,,,
,358119,,,,,,,,,,,,,,,,,,,,,,,,,,
,200232,,,,,,,,,,,,,,,,,,,,,,,,,,
,395823,,,,,,,,,,,,,,,,,,,,,,,,,,
,45426,,,,,,,,,,,,,,,,,,,,,,,,,,
,413183,,,,,,,,,,,,,,,,,,,,,,,,,,
,27745,,,,,,,,,,,,,,,,,,,,,,,,,,
,397664,,,,,,,,,,,,,,,,,,,,,,,,,,
,154374,,,,,,,,,,,,,,,,,,,,,,,,,,
,1033722,,,,,,,,,,,,,,,,,,,,,,,,,,
,210378,,,,,,,,,,,,,,,,,,,,,,,,,,
,405921,,,,,,,,,,,,,,,,,,,,,,,,,,
,1405662,,,,,,,,,,,,,,,,,,,,,,,,,,
,497068,,,,,,,,,,,,,,,,,,,,,,,,,,
,174057,,,,,,,,,,,,,,,,,,,,,,,,,,
,363910,,,,,,,,,,,,,,,,,,,,,,,,,,
,66169,,,,,,,,,,,,,,,,,,,,,,,,,,
,1138544,,,,,,,,,,,,,,,,,,,,,,,,,,
,192013,,,,,,,,,,,,,,,,,,,,,,,,,,
,407844,,,,,,,,,,,,,,,,,,,,,,,,,,
,153195,,,,,,,,,,,,,,,,,,,,,,,,,,
,1108975,,,,,,,,,,,,,,,,,,,,,,,,,,
,75903,,,,,,,,,,,,,,,,,,,,,,,,,,
,369181,,,,,,,,,,,,,,,,,,,,,,,,,,
,120690,,,,,,,,,,,,,,,,,,,,,,,,,,
,1164407,,,,,,,,,,,,,,,,,,,,,,,,,,
,182244,,,,,,,,,,,,,,,,,,,,,,,,,,
,329062,,,,,,,,,,,,,,,,,,,,,,,,,,
,1067493,,,,,,,,,,,,,,,,,,,,,,,,,,
,584850,,,,,,,,,,,,,,,,,,,,,,,,,,
,9187,,,,,,,,,,,,,,,,,,,,,,,,,,
,360986,,,,,,,,,,,,,,,,,,,,,,,,,,
,1117286,,,,,,,,,,,,,,,,,,,,,,,,,,
,1009142,,,,,,,,,,,,,,,,,,,,,,,,,,
,239624,,,,,,,,,,,,,,,,,,,,,,,,,,
,326301,,,,,,,,,,,,,,,,,,,,,,,,,,
,618246,,,,,,,,,,,,,,,,,,,,,,,,,,
,561899,,,,,,,,,,,,,,,,,,,,,,,,,,
,710351,,,,,,,,,,,,,,,,,,,,,,,,,,
,383595,,,,,,,,,,,,,,,,,,,,,,,,,,
,63707,,,,,,,,,,,,,,,,,,,,,,,,,,
,1385594,,,,,,,,,,,,,,,,,,,,,,,,,,
,241267,,,,,,,,,,,,,,,,,,,,,,,,,,
,382245,,,,,,,,,,,,,,,,,,,,,,,,,,
,1081879,,,,,,,,,,,,,,,,,,,,,,,,,,
,1384497,,,,,,,,,,,,,,,,,,,,,,,,,,
,105259,,,,,,,,,,,,,,,,,,,,,,,,,,
,359902,,,,,,,,,,,,,,,,,,,,,,,,,,
,1012714,,,,,,,,,,,,,,,,,,,,,,,,,,
,1144210,,,,,,,,,,,,,,,,,,,,,,,,,,
,303233,,,,,,,,,,,,,,,,,,,,,,,,,,
,7652,,,,,,,,,,,,,,,,,,,,,,,,,,
,1033515,,,,,,,,,,,,,,,,,,,,,,,,,,
,172428,,,,,,,,,,,,,,,,,,,,,,,,,,
,679458,,,,,,,,,,,,,,,,,,,,,,,,,,
,242417,,,,,,,,,,,,,,,,,,,,,,,,,,
,180510,,,,,,,,,,,,,,,,,,,,,,,,,,
,80363,,,,,,,,,,,,,,,,,,,,,,,,,,
,622812,,,,,,,,,,,,,,,,,,,,,,,,,,
,123803,,,,,,,,,,,,,,,,,,,,,,,,,,
,80324,,,,,,,,,,,,,,,,,,,,,,,,,,
,1080215,,,,,,,,,,,,,,,,,,,,,,,,,,
,293972,,,,,,,,,,,,,,,,,,,,,,,,,,
,1230899,,,,,,,,,,,,,,,,,,,,,,,,,,
,11016,,,,,,,,,,,,,,,,,,,,,,,,,,
,1058019,,,,,,,,,,,,,,,,,,,,,,,,,,
,273547,,,,,,,,,,,,,,,,,,,,,,,,,,
,124528,,,,,,,,,,,,,,,,,,,,,,,,,,
,880518,,,,,,,,,,,,,,,,,,,,,,,,,,
,111121,,,,,,,,,,,,,,,,,,,,,,,,,,
,533687,,,,,,,,,,,,,,,,,,,,,,,,,,
,982643,,,,,,,,,,,,,,,,,,,,,,,,,,
,163859,,,,,,,,,,,,,,,,,,,,,,,,,,
,174757,,,,,,,,,,,,,,,,,,,,,,,,,,
,366561,,,,,,,,,,,,,,,,,,,,,,,,,,
,1059394,,,,,,,,,,,,,,,,,,,,,,,,,,
,1050632,,,,,,,,,,,,,,,,,,,,,,,,,,
,1036548,,,,,,,,,,,,,,,,,,,,,,,,,,
,487847,,,,,,,,,,,,,,,,,,,,,,,,,,
,1027776,,,,,,,,,,,,,,,,,,,,,,,,,,
,912553,,,,,,,,,,,,,,,,,,,,,,,,,,
,911378,,,,,,,,,,,,,,,,,,,,,,,,,,
,1062733,,,,,,,,,,,,,,,,,,,,,,,,,,
,1060336,,,,,,,,,,,,,,,,,,,,,,,,,,
,1077997,,,,,,,,,,,,,,,,,,,,,,,,,,
,1141344,,,,,,,,,,,,,,,,,,,,,,,,,,
,1167248,,,,,,,,,,,,,,,,,,,,,,,,,,
,1134539,,,,,,,,,,,,,,,,,,,,,,,,,,
,1155447,,,,,,,,,,,,,,,,,,,,,,,,,,
,1377159,,,,,,,,,,,,,,,,,,,,,,,,,,
,1398451,,,,,,,,,,,,,,,,,,,,,,,,,,
,1409960,,,,,,,,,,,,,,,,,,,,,,,,,,
,1207507,,,,,,,,,,,,,,,,,,,,,,,,,,
,943527,,,,,,,,,,,,,,,,,,,,,,,,,,
,1224104,,,,,,,,,,,,,,,,,,,,,,,,,,
,1494542,,,,,,,,,,,,,,,,,,,,,,,,,,
,1567176,,,,,,,,,,,,,,,,,,,,,,,,,,
,1506173,,,,,,,,,,,,,,,,,,,,,,,,,,
,1608785,,,,,,,,,,,,,,,,,,,,,,,,,,
,1161452,,,,,,,,,,,,,,,,,,,,,,,,,,
,1167014,,,,,,,,,,,,,,,,,,,,,,,,,,
,1311142,,,,,,,,,,,,,,,,,,,,,,,,,,
,1543593,,,,,,,,,,,,,,,,,,,,,,,,,,
,1533057,,,,,,,,,,,,,,,,,,,,,,,,,,
,1150762,,,,,,,,,,,,,,,,,,,,,,,,,,
,1153163,,,,,,,,,,,,,,,,,,,,,,,,,,
,1145008,,,,,,,,,,,,,,,,,,,,,,,,,,
,1218360,,,,,,,,,,,,,,,,,,,,,,,,,,
,370181,,,,,,,,,,,,,,,,,,,,,,,,,,
,982599,,,,,,,,,,,,,,,,,,,,,,,,,,
,992489,,,,,,,,,,,,,,,,,,,,,,,,,,
,291885,,,,,,,,,,,,,,,,,,,,,,,,,,
,577904,,,,,,,,,,,,,,,,,,,,,,,,,,
,293389,,,,,,,,,,,,,,,,,,,,,,,,,,
,92847,,,,,,,,,,,,,,,,,,,,,,,,,,
,130052,,,,,,,,,,,,,,,,,,,,,,,,,,
,1124279,,,,,,,,,,,,,,,,,,,,,,,,,,
,1106267,,,,,,,,,,,,,,,,,,,,,,,,,,
,1572354,,,,,,,,,,,,,,,,,,,,,,,,,,
,1022492,,,,,,,,,,,,,,,,,,,,,,,,,,
,1107892,,,,,,,,,,,,,,,,,,,,,,,,,,
,1270412,,,,,,,,,,,,,,,,,,,,,,,,,,
,1091701,,,,,,,,,,,,,,,,,,,,,,,,,,
,1484541,,,,,,,,,,,,,,,,,,,,,,,,,,
,883549,,,,,,,,,,,,,,,,,,,,,,,,,,
,1079477,,,,,,,,,,,,,,,,,,,,,,,,,,
,481904,,,,,,,,,,,,,,,,,,,,,,,,,,
,1045711,,,,,,,,,,,,,,,,,,,,,,,,,,
,1033154,,,,,,,,,,,,,,,,,,,,,,,,,,
,1044029,,,,,,,,,,,,,,,,,,,,,,,,,,
,1044028,,,,,,,,,,,,,,,,,,,,,,,,,,
,1076082,,,,,,,,,,,,,,,,,,,,,,,,,,
,1043572,,,,,,,,,,,,,,,,,,,,,,,,,,
,1564935,,,,,,,,,,,,,,,,,,,,,,,,,,
,1043516,,,,,,,,,,,,,,,,,,,,,,,,,,
,1230386,,,,,,,,,,,,,,,,,,,,,,,,,,
,1074402,,,,,,,,,,,,,,,,,,,,,,,,,,
,1043407,,,,,,,,,,,,,,,,,,,,,,,,,,
,1043405,,,,,,,,,,,,,,,,,,,,,,,,,,
,561116,,,,,,,,,,,,,,,,,,,,,,,,,,
,105229,,,,,,,,,,,,,,,,,,,,,,,,,,
,90345,,,,,,,,,,,,,,,,,,,,,,,,,,
,992479,,,,,,,,,,,,,,,,,,,,,,,,,,
,284498,,,,,,,,,,,,,,,,,,,,,,,,,,
,982542,,,,,,,,,,,,,,,,,,,,,,,,,,
,177261,,,,,,,,,,,,,,,,,,,,,,,,,,
,1043342,,,,,,,,,,,,,,,,,,,,,,,,,,
,1513442,,,,,,,,,,,,,,,,,,,,,,,,,,
,1074487,,,,,,,,,,,,,,,,,,,,,,,,,,
,1012837,,,,,,,,,,,,,,,,,,,,,,,,,,
,748300,,,,,,,,,,,,,,,,,,,,,,,,,,
,1606108,,,,,,,,,,,,,,,,,,,,,,,,,,
,1605528,,,,,,,,,,,,,,,,,,,,,,,,,,
,1517415,,,,,,,,,,,,,,,,,,,,,,,,,,
,982528,,,,,,,,,,,,,,,,,,,,,,,,,,
,152960,,,,,,,,,,,,,,,,,,,,,,,,,,
,150939,,,,,,,,,,,,,,,,,,,,,,,,,,
,151485,,,,,,,,,,,,,,,,,,,,,,,,,,
,165671,,,,,,,,,,,,,,,,,,,,,,,,,,
,1040654,,,,,,,,,,,,,,,,,,,,,,,,,,
,293942,,,,,,,,,,,,,,,,,,,,,,,,,,
,146697,,,,,,,,,,,,,,,,,,,,,,,,,,
,61337,,,,,,,,,,,,,,,,,,,,,,,,,,
,211714,,,,,,,,,,,,,,,,,,,,,,,,,,
,95920,,,,,,,,,,,,,,,,,,,,,,,,,,
,214382,,,,,,,,,,,,,,,,,,,,,,,,,,
,142349,,,,,,,,,,,,,,,,,,,,,,,,,,
,390181,,,,,,,,,,,,,,,,,,,,,,,,,,
,139947,,,,,,,,,,,,,,,,,,,,,,,,,,
,1033574,,,,,,,,,,,,,,,,,,,,,,,,,,
,80079,,,,,,,,,,,,,,,,,,,,,,,,,,
,91551,,,,,,,,,,,,,,,,,,,,,,,,,,
,188379,,,,,,,,,,,,,,,,,,,,,,,,,,
,78837,,,,,,,,,,,,,,,,,,,,,,,,,,
,239631,,,,,,,,,,,,,,,,,,,,,,,,,,
,21994,,,,,,,,,,,,,,,,,,,,,,,,,,
,467718,,,,,,,,,,,,,,,,,,,,,,,,,,
,98007,,,,,,,,,,,,,,,,,,,,,,,,,,
,261753,,,,,,,,,,,,,,,,,,,,,,,,,,
,72078,,,,,,,,,,,,,,,,,,,,,,,,,,
,215904,,,,,,,,,,,,,,,,,,,,,,,,,,
,103710,,,,,,,,,,,,,,,,,,,,,,,,,,
,749380,,,,,,,,,,,,,,,,,,,,,,,,,,
,85072,,,,,,,,,,,,,,,,,,,,,,,,,,
,251844,,,,,,,,,,,,,,,,,,,,,,,,,,
,75745,,,,,,,,,,,,,,,,,,,,,,,,,,
,532816,,,,,,,,,,,,,,,,,,,,,,,,,,
,78114,,,,,,,,,,,,,,,,,,,,,,,,,,
,552155,,,,,,,,,,,,,,,,,,,,,,,,,,
,89204,,,,,,,,,,,,,,,,,,,,,,,,,,
,509315,,,,,,,,,,,,,,,,,,,,,,,,,,
,144417,,,,,,,,,,,,,,,,,,,,,,,,,,
,714024,,,,,,,,,,,,,,,,,,,,,,,,,,
,81025,,,,,,,,,,,,,,,,,,,,,,,,,,
,501780,,,,,,,,,,,,,,,,,,,,,,,,,,
,86323,,,,,,,,,,,,,,,,,,,,,,,,,,
,280919,,,,,,,,,,,,,,,,,,,,,,,,,,
,88161,,,,,,,,,,,,,,,,,,,,,,,,,,
,592213,,,,,,,,,,,,,,,,,,,,,,,,,,
,86296,,,,,,,,,,,,,,,,,,,,,,,,,,
,285861,,,,,,,,,,,,,,,,,,,,,,,,,,
,103023,,,,,,,,,,,,,,,,,,,,,,,,,,
,31416,,,,,,,,,,,,,,,,,,,,,,,,,,
,79315,,,,,,,,,,,,,,,,,,,,,,,,,,
,288328,,,,,,,,,,,,,,,,,,,,,,,,,,
,90964,,,,,,,,,,,,,,,,,,,,,,,,,,
,530305,,,,,,,,,,,,,,,,,,,,,,,,,,
,41386,,,,,,,,,,,,,,,,,,,,,,,,,,
,76844,,,,,,,,,,,,,,,,,,,,,,,,,,
,71648,,,,,,,,,,,,,,,,,,,,,,,,,,
,278942,,,,,,,,,,,,,,,,,,,,,,,,,,
,102149,,,,,,,,,,,,,,,,,,,,,,,,,,
,813425,,,,,,,,,,,,,,,,,,,,,,,,,,
,93912,,,,,,,,,,,,,,,,,,,,,,,,,,
,222888,,,,,,,,,,,,,,,,,,,,,,,,,,
,29821,,,,,,,,,,,,,,,,,,,,,,,,,,
,11462,,,,,,,,,,,,,,,,,,,,,,,,,,
,70724,,,,,,,,,,,,,,,,,,,,,,,,,,
,1450076,,,,,,,,,,,,,,,,,,,,,,,,,,
,87294,,,,,,,,,,,,,,,,,,,,,,,,,,
,597317,,,,,,,,,,,,,,,,,,,,,,,,,,
,55200,,,,,,,,,,,,,,,,,,,,,,,,,,
,236063,,,,,,,,,,,,,,,,,,,,,,,,,,
,130975,,,,,,,,,,,,,,,,,,,,,,,,,,
,305478,,,,,,,,,,,,,,,,,,,,,,,,,,
,91100,,,,,,,,,,,,,,,,,,,,,,,,,,
,261918,,,,,,,,,,,,,,,,,,,,,,,,,,
,144172,,,,,,,,,,,,,,,,,,,,,,,,,,
,98085,,,,,,,,,,,,,,,,,,,,,,,,,,
,91387,,,,,,,,,,,,,,,,,,,,,,,,,,
,910948,,,,,,,,,,,,,,,,,,,,,,,,,,
,160922,,,,,,,,,,,,,,,,,,,,,,,,,,
,982667,,,,,,,,,,,,,,,,,,,,,,,,,,
,72347,,,,,,,,,,,,,,,,,,,,,,,,,,
,58935,,,,,,,,,,,,,,,,,,,,,,,,,,
,89532,,,,,,,,,,,,,,,,,,,,,,,,,,
,130031,,,,,,,,,,,,,,,,,,,,,,,,,,
,1290796,,,,,,,,,,,,,,,,,,,,,,,,,,
,72579,,,,,,,,,,,,,,,,,,,,,,,,,,
,234316,,,,,,,,,,,,,,,,,,,,,,,,,,
,124264,,,,,,,,,,,,,,,,,,,,,,,,,,
,152113,,,,,,,,,,,,,,,,,,,,,,,,,,
,194033,,,,,,,,,,,,,,,,,,,,,,,,,,
,88312,,,,,,,,,,,,,,,,,,,,,,,,,,
,68832,,,,,,,,,,,,,,,,,,,,,,,,,,
,152890,,,,,,,,,,,,,,,,,,,,,,,,,,
,68532,,,,,,,,,,,,,,,,,,,,,,,,,,
,77222,,,,,,,,,,,,,,,,,,,,,,,,,,
,118174,,,,,,,,,,,,,,,,,,,,,,,,,,
,78270,,,,,,,,,,,,,,,,,,,,,,,,,,
,75625,,,,,,,,,,,,,,,,,,,,,,,,,,
,87161,,,,,,,,,,,,,,,,,,,,,,,,,,
,783310,,,,,,,,,,,,,,,,,,,,,,,,,,
,359621,,,,,,,,,,,,,,,,,,,,,,,,,,
,1541661,,,,,,,,,,,,,,,,,,,,,,,,,,
,1541896,,,,,,,,,,,,,,,,,,,,,,,,,,
,995867,,,,,,,,,,,,,,,,,,,,,,,,,,
,992555,,,,,,,,,,,,,,,,,,,,,,,,,,
,193722,,,,,,,,,,,,,,,,,,,,,,,,,,
,982660,,,,,,,,,,,,,,,,,,,,,,,,,,
,165593,,,,,,,,,,,,,,,,,,,,,,,,,,
,198129,,,,,,,,,,,,,,,,,,,,,,,,,,
,580137,,,,,,,,,,,,,,,,,,,,,,,,,,
,1012511,,,,,,,,,,,,,,,,,,,,,,,,,,
,1005339,,,,,,,,,,,,,,,,,,,,,,,,,,
,1126962,,,,,,,,,,,,,,,,,,,,,,,,,,
,1007857,,,,,,,,,,,,,,,,,,,,,,,,,,
,1634674,,,,,,,,,,,,,,,,,,,,,,,,,,
,992553,,,,,,,,,,,,,,,,,,,,,,,,,,
,83821,,,,,,,,,,,,,,,,,,,,,,,,,,
,177053,,,,,,,,,,,,,,,,,,,,,,,,,,
,241487,,,,,,,,,,,,,,,,,,,,,,,,,,
,680772,,,,,,,,,,,,,,,,,,,,,,,,,,
,134867,,,,,,,,,,,,,,,,,,,,,,,,,,
,545905,,,,,,,,,,,,,,,,,,,,,,,,,,
,250553,,,,,,,,,,,,,,,,,,,,,,,,,,
,548310,,,,,,,,,,,,,,,,,,,,,,,,,,
,199338,,,,,,,,,,,,,,,,,,,,,,,,,,
,349747,,,,,,,,,,,,,,,,,,,,,,,,,,
,225044,,,,,,,,,,,,,,,,,,,,,,,,,,
,899998,,,,,,,,,,,,,,,,,,,,,,,,,,
,240119,,,,,,,,,,,,,,,,,,,,,,,,,,
,346262,,,,,,,,,,,,,,,,,,,,,,,,,,
,407844,,,,,,,,,,,,,,,,,,,,,,,,,,
,361964,,,,,,,,,,,,,,,,,,,,,,,,,,
,325837,,,,,,,,,,,,,,,,,,,,,,,,,,
,498892,,,,,,,,,,,,,,,,,,,,,,,,,,
,360986,,,,,,,,,,,,,,,,,,,,,,,,,,
,73885,,,,,,,,,,,,,,,,,,,,,,,,,,
,405921,,,,,,,,,,,,,,,,,,,,,,,,,,
,373566,,,,,,,,,,,,,,,,,,,,,,,,,,
,328864,,,,,,,,,,,,,,,,,,,,,,,,,,
,791532,,,,,,,,,,,,,,,,,,,,,,,,,,
,363910,,,,,,,,,,,,,,,,,,,,,,,,,,
,90844,,,,,,,,,,,,,,,,,,,,,,,,,,
,382245,,,,,,,,,,,,,,,,,,,,,,,,,,
,33913,,,,,,,,,,,,,,,,,,,,,,,,,,
,329062,,,,,,,,,,,,,,,,,,,,,,,,,,
,48376,,,,,,,,,,,,,,,,,,,,,,,,,,
,326301,,,,,,,,,,,,,,,,,,,,,,,,,,
,80898,,,,,,,,,,,,,,,,,,,,,,,,,,
,383234,,,,,,,,,,,,,,,,,,,,,,,,,,
,62639,,,,,,,,,,,,,,,,,,,,,,,,,,
,397664,,,,,,,,,,,,,,,,,,,,,,,,,,
,84933,,,,,,,,,,,,,,,,,,,,,,,,,,
,395823,,,,,,,,,,,,,,,,,,,,,,,,,,
,66186,,,,,,,,,,,,,,,,,,,,,,,,,,
,369181,,,,,,,,,,,,,,,,,,,,,,,,,,
,168156,,,,,,,,,,,,,,,,,,,,,,,,,,
,356506,,,,,,,,,,,,,,,,,,,,,,,,,,
,77406,,,,,,,,,,,,,,,,,,,,,,,,,,
,359902,,,,,,,,,,,,,,,,,,,,,,,,,,
,70891,,,,,,,,,,,,,,,,,,,,,,,,,,
,362095,,,,,,,,,,,,,,,,,,,,,,,,,,
,42600,,,,,,,,,,,,,,,,,,,,,,,,,,
,383595,,,,,,,,,,,,,,,,,,,,,,,,,,
,105310,,,,,,,,,,,,,,,,,,,,,,,,,,
,358119,,,,,,,,,,,,,,,,,,,,,,,,,,
,96555,,,,,,,,,,,,,,,,,,,,,,,,,,
,227506,,,,,,,,,,,,,,,,,,,,,,,,,,
,92838,,,,,,,,,,,,,,,,,,,,,,,,,,
,186302,,,,,,,,,,,,,,,,,,,,,,,,,,
,93951,,,,,,,,,,,,,,,,,,,,,,,,,,
,196877,,,,,,,,,,,,,,,,,,,,,,,,,,
,77029,,,,,,,,,,,,,,,,,,,,,,,,,,
,258619,,,,,,,,,,,,,,,,,,,,,,,,,,
,94265,,,,,,,,,,,,,,,,,,,,,,,,,,
,313499,,,,,,,,,,,,,,,,,,,,,,,,,,
,135868,,,,,,,,,,,,,,,,,,,,,,,,,,
,307736,,,,,,,,,,,,,,,,,,,,,,,,,,
,544359,,,,,,,,,,,,,,,,,,,,,,,,,,
,313520,,,,,,,,,,,,,,,,,,,,,,,,,,
,88129,,,,,,,,,,,,,,,,,,,,,,,,,,
,312514,,,,,,,,,,,,,,,,,,,,,,,,,,
,465744,,,,,,,,,,,,,,,,,,,,,,,,,,
,183775,,,,,,,,,,,,,,,,,,,,,,,,,,
,95205,,,,,,,,,,,,,,,,,,,,,,,,,,
,262435,,,,,,,,,,,,,,,,,,,,,,,,,,
,67433,,,,,,,,,,,,,,,,,,,,,,,,,,
,192819,,,,,,,,,,,,,,,,,,,,,,,,,,
,123956,,,,,,,,,,,,,,,,,,,,,,,,,,
,286680,,,,,,,,,,,,,,,,,,,,,,,,,,
,120193,,,,,,,,,,,,,,,,,,,,,,,,,,
,298007,,,,,,,,,,,,,,,,,,,,,,,,,,
,132873,,,,,,,,,,,,,,,,,,,,,,,,,,
,278779,,,,,,,,,,,,,,,,,,,,,,,,,,
,487993,,,,,,,,,,,,,,,,,,,,,,,,,,
,289960,,,,,,,,,,,,,,,,,,,,,,,,,,
,508023,,,,,,,,,,,,,,,,,,,,,,,,,,
,333779,,,,,,,,,,,,,,,,,,,,,,,,,,
,275715,,,,,,,,,,,,,,,,,,,,,,,,,,
,302215,,,,,,,,,,,,,,,,,,,,,,,,,,
,443042,,,,,,,,,,,,,,,,,,,,,,,,,,
,299632,,,,,,,,,,,,,,,,,,,,,,,,,,
,133066,,,,,,,,,,,,,,,,,,,,,,,,,,
,509806,,,,,,,,,,,,,,,,,,,,,,,,,,
,106056,,,,,,,,,,,,,,,,,,,,,,,,,,
,191377,,,,,,,,,,,,,,,,,,,,,,,,,,
,448233,,,,,,,,,,,,,,,,,,,,,,,,,,
,293194,,,,,,,,,,,,,,,,,,,,,,,,,,
,533055,,,,,,,,,,,,,,,,,,,,,,,,,,
,990935,,,,,,,,,,,,,,,,,,,,,,,,,,
,153195,,,,,,,,,,,,,,,,,,,,,,,,,,
,928695,,,,,,,,,,,,,,,,,,,,,,,,,,
,1108975,,,,,,,,,,,,,,,,,,,,,,,,,,
,213143,,,,,,,,,,,,,,,,,,,,,,,,,,
,63707,,,,,,,,,,,,,,,,,,,,,,,,,,
,1062053,,,,,,,,,,,,,,,,,,,,,,,,,,
,1164407,,,,,,,,,,,,,,,,,,,,,,,,,,
,243417,,,,,,,,,,,,,,,,,,,,,,,,,,
,45426,,,,,,,,,,,,,,,,,,,,,,,,,,
,139947,,,,,,,,,,,,,,,,,,,,,,,,,,
,510681,,,,,,,,,,,,,,,,,,,,,,,,,,
,590982,,,,,,,,,,,,,,,,,,,,,,,,,,
,93317,,,,,,,,,,,,,,,,,,,,,,,,,,
,587645,,,,,,,,,,,,,,,,,,,,,,,,,,
,982528,,,,,,,,,,,,,,,,,,,,,,,,,,
,666580,,,,,,,,,,,,,,,,,,,,,,,,,,
,150939,,,,,,,,,,,,,,,,,,,,,,,,,,
,1033574,,,,,,,,,,,,,,,,,,,,,,,,,,
,165671,,,,,,,,,,,,,,,,,,,,,,,,,,
,183443,,,,,,,,,,,,,,,,,,,,,,,,,,
,390181,,,,,,,,,,,,,,,,,,,,,,,,,,
,187699,,,,,,,,,,,,,,,,,,,,,,,,,,
,1040654,,,,,,,,,,,,,,,,,,,,,,,,,,
,187060,,,,,,,,,,,,,,,,,,,,,,,,,,
,1416876,,,,,,,,,,,,,,,,,,,,,,,,,,
,734022,,,,,,,,,,,,,,,,,,,,,,,,,,
,711334,,,,,,,,,,,,,,,,,,,,,,,,,,
,166720,,,,,,,,,,,,,,,,,,,,,,,,,,
,992449,,,,,,,,,,,,,,,,,,,,,,,,,,
,982515,,,,,,,,,,,,,,,,,,,,,,,,,,
,122895,,,,,,,,,,,,,,,,,,,,,,,,,,
,318025,,,,,,,,,,,,,,,,,,,,,,,,,,
,72991,,,,,,,,,,,,,,,,,,,,,,,,,,
,1469507,,,,,,,,,,,,,,,,,,,,,,,,,,
,1501088,,,,,,,,,,,,,,,,,,,,,,,,,,
,1365509,,,,,,,,,,,,,,,,,,,,,,,,,,
,1273548,,,,,,,,,,,,,,,,,,,,,,,,,,
,944431,,,,,,,,,,,,,,,,,,,,,,,,,,
